customer_id,telecom_partner,gender,age,state,city,pincode,registration_event,num_dependents,estimated_salary
189935,Airtel Nigeria,M,43,Kebbi,Kano,312131,2022-08-08,4,1074157
105540,Glo,F,39,Ogun,Port Harcourt,156366,2021-06-12,4,571994
105465,9mobile,M,64,Niger,Abuja,482272,2021-06-11,4,677432
106605,MTN Nigeria,M,45,Benue,Port Harcourt,808250,2021-06-17,3,768892
184243,9mobile,M,27,Kaduna,Kano,171215,2022-07-11,1,111917
179215,9mobile,F,72,Niger,Port Harcourt,973703,2022-06-15,1,529935
213503,MTN Nigeria,M,53,Plateau,Ibadan,905912,2022-12-04,4,767824
43030,Airtel Nigeria,F,27,Cross River,Ibadan,222605,2020-08-03,3,1148461
242838,Airtel Nigeria,F,55,Ondo,Port Harcourt,161515,2023-04-30,1,1133580
13170,MTN Nigeria,M,34,Bauchi,Abuja,472738,2020-03-06,0,1131908
61488,Airtel Nigeria,F,28,FCT Abuja,Port Harcourt,720791,2020-11-03,1,1005420
216100,MTN Nigeria,F,65,Edo,Lagos,333647,2022-12-17,1,901990
98851,Airtel Nigeria,M,61,Borno,Ibadan,899547,2021-05-09,4,385066
73466,Glo,F,53,Adamawa,Enugu,279335,2021-01-02,3,1065868
230576,MTN Nigeria,F,69,Ogun,Ibadan,932392,2023-02-28,1,350995
125232,Airtel Nigeria,M,37,Rivers,Ibadan,552040,2021-09-18,3,1103998
106403,9mobile,M,61,Cross River,Abuja,381476,2021-06-16,1,730107
183748,Airtel Nigeria,M,74,Kebbi,Kano,929729,2022-07-08,3,802093
186407,9mobile,F,66,Kano,Ibadan,309818,2022-07-21,2,1142412
231041,Glo,M,23,Bauchi,Kano,243772,2023-03-02,2,449711
212586,Airtel Nigeria,F,19,Delta,Lagos,510955,2022-11-30,2,113683
155628,Glo,M,66,Adamawa,Lagos,302030,2022-02-17,3,208970
19240,Airtel Nigeria,M,51,Benue,Enugu,622533,2020-04-06,4,124584
199858,9mobile,M,55,Lagos,Enugu,722723,2022-09-27,3,1134709
200799,Glo,M,71,Kano,Abuja,992559,2022-10-02,3,1010254
222681,Glo,F,36,Oyo,Kano,269962,2023-01-19,4,997044
4049,Glo,M,42,Plateau,Abuja,493059,2020-01-21,2,657673
65014,Airtel Nigeria,F,56,Ogun,Abuja,873769,2020-11-21,1,371202
176509,Airtel Nigeria,F,54,Ekiti,Port Harcourt,108181,2022-06-02,3,642274
41702,MTN Nigeria,F,24,Kebbi,Abuja,273830,2020-07-27,2,1113373
97260,Airtel Nigeria,M,50,Adamawa,Port Harcourt,297375,2021-05-01,3,1072865
208173,Glo,M,33,Plateau,Kano,819559,2022-11-07,3,1005988
28780,MTN Nigeria,F,36,Anambra,Enugu,385480,2020-05-24,2,111951
83855,Airtel Nigeria,F,71,Oyo,Abuja,652389,2021-02-23,0,1124773
191311,Airtel Nigeria,M,55,Enugu,Enugu,396229,2022-08-15,1,670538
1581,Airtel Nigeria,M,59,Oyo,Ibadan,813931,2020-01-08,0,668754
53882,Airtel Nigeria,M,18,Taraba,Kano,476194,2020-09-26,1,463558
91608,MTN Nigeria,F,73,Ogun,Ibadan,370056,2021-04-03,1,278560
63484,Glo,M,60,Katsina,Port Harcourt,703604,2020-11-13,1,324394
223185,Airtel Nigeria,M,30,Imo,Port Harcourt,124794,2023-01-22,3,632399
50153,MTN Nigeria,M,62,Imo,Ibadan,273458,2020-09-08,2,1053356
227215,Glo,M,32,Kwara,Enugu,358452,2023-02-11,0,798199
151081,MTN Nigeria,M,55,Kebbi,Lagos,417332,2022-01-26,4,272942
89813,Airtel Nigeria,F,22,Kebbi,Port Harcourt,370467,2021-03-25,4,425704
118125,MTN Nigeria,F,50,Ogun,Ibadan,507973,2021-08-14,0,681361
2568,9mobile,M,58,Adamawa,Abuja,531363,2020-01-13,2,212658
153366,Glo,M,26,Adamawa,Abuja,341296,2022-02-06,4,157630
158794,MTN Nigeria,F,30,Imo,Port Harcourt,312983,2022-03-05,2,304093
74518,Glo,F,54,Bauchi,Kano,870299,2021-01-07,2,289625
203980,9mobile,M,70,Rivers,Ibadan,580092,2022-10-17,1,991193
32424,MTN Nigeria,M,36,Kebbi,Abuja,781095,2020-06-11,2,812201
68798,9mobile,F,53,Cross River,Abuja,600143,2020-12-10,0,1191038
16010,9mobile,M,55,Imo,Ibadan,294597,2020-03-21,4,947867
54454,Airtel Nigeria,F,52,Rivers,Kano,823687,2020-09-29,3,1189323
180005,Glo,M,40,Niger,Lagos,139252,2022-06-19,0,302938
199412,Airtel Nigeria,F,72,Edo,Port Harcourt,440405,2022-09-25,2,656777
61929,Glo,F,66,Kwara,Kano,299204,2020-11-05,1,776398
79069,Glo,F,26,Cross River,Abuja,190989,2021-01-30,4,947496
186076,Glo,F,31,Ondo,Enugu,991494,2022-07-20,0,87850
161771,9mobile,F,73,Delta,Abuja,648514,2022-03-20,0,162421
59446,9mobile,M,28,Adamawa,Lagos,170930,2020-10-24,1,411003
98333,Glo,M,45,Adamawa,Lagos,824289,2021-05-07,2,101102
171253,9mobile,M,51,Cross River,Enugu,183091,2022-05-07,2,531374
161811,9mobile,M,34,Niger,Abuja,866761,2022-03-20,3,495096
22352,MTN Nigeria,M,67,Taraba,Ibadan,584515,2020-04-21,4,861137
236080,Glo,F,40,Kano,Enugu,221453,2023-03-27,1,178405
82898,MTN Nigeria,M,65,Lagos,Abuja,825564,2021-02-18,4,822757
123127,Airtel Nigeria,M,46,Niger,Enugu,453627,2021-09-08,1,1130219
59835,Airtel Nigeria,F,65,Kebbi,Ibadan,484552,2020-10-26,1,352908
222115,Airtel Nigeria,M,51,Ekiti,Ibadan,805507,2023-01-16,0,1113666
193200,Glo,F,48,Taraba,Ibadan,470975,2022-08-24,3,619250
169712,MTN Nigeria,M,32,Niger,Ibadan,965958,2022-04-29,1,987246
201527,Glo,M,36,Kwara,Abuja,474446,2022-10-05,0,1015605
34136,MTN Nigeria,F,25,Adamawa,Enugu,617980,2020-06-19,2,608022
81832,Airtel Nigeria,F,41,Adamawa,Port Harcourt,782669,2021-02-13,3,601473
235517,Airtel Nigeria,M,47,Katsina,Lagos,506335,2023-03-24,1,965644
69461,Glo,M,32,Ogun,Lagos,194623,2020-12-13,0,417570
125167,9mobile,M,52,Enugu,Port Harcourt,863541,2021-09-18,4,453476
57981,Glo,F,53,Osun,Port Harcourt,516185,2020-10-17,2,764093
225956,Airtel Nigeria,F,45,Plateau,Kano,377378,2023-02-04,3,704730
126664,Glo,M,22,Kano,Lagos,758435,2021-09-25,0,1055924
31544,Glo,M,69,Kebbi,Abuja,369505,2020-06-06,3,984153
145828,Glo,M,43,Bauchi,Kano,832232,2021-12-30,3,1009625
209356,MTN Nigeria,M,42,Kaduna,Enugu,206795,2022-11-13,4,466764
196392,9mobile,M,60,Borno,Abuja,597475,2022-09-09,0,882507
190943,MTN Nigeria,M,44,Kaduna,Lagos,344512,2022-08-13,1,518423
212434,9mobile,M,41,Adamawa,Lagos,411272,2022-11-29,4,748772
211248,MTN Nigeria,M,47,Plateau,Port Harcourt,636478,2022-11-23,0,920637
168756,9mobile,M,44,Anambra,Kano,778472,2022-04-24,4,426083
243447,Glo,M,25,Rivers,Port Harcourt,946414,2023-05-03,3,592589
40310,9mobile,M,32,Kano,Abuja,613531,2020-07-20,1,739560
133105,MTN Nigeria,M,41,Ekiti,Port Harcourt,567116,2021-10-28,1,1022068
226336,Glo,M,40,Edo,Ibadan,107807,2023-02-06,2,395545
70559,9mobile,M,54,Edo,Kano,399427,2020-12-19,4,333149
112769,Airtel Nigeria,F,68,Ondo,Kano,825692,2021-07-18,0,1043412
29532,Glo,F,27,Osun,Abuja,335254,2020-05-27,0,521576
95069,Airtel Nigeria,M,39,Osun,Abuja,319658,2021-04-20,2,634519
150013,9mobile,F,65,Niger,Lagos,179442,2022-01-20,1,115355
132014,MTN Nigeria,M,51,Rivers,Port Harcourt,644383,2021-10-22,4,1101344
138573,Glo,F,51,Katsina,Ibadan,513151,2021-11-24,1,861223
119421,Airtel Nigeria,M,39,Enugu,Ibadan,137006,2021-08-20,3,365704
230842,Glo,M,38,Delta,Ibadan,330882,2023-03-01,1,604075
212670,9mobile,F,26,Borno,Port Harcourt,145293,2022-11-30,2,315053
15840,Glo,M,71,Niger,Lagos,319577,2020-03-20,3,103558
71418,Airtel Nigeria,F,44,Anambra,Lagos,487734,2020-12-23,3,153201
17998,Airtel Nigeria,M,32,Bauchi,Ibadan,244776,2020-03-31,2,506281
216916,MTN Nigeria,M,66,Kebbi,Ibadan,686043,2022-12-21,4,547617
55875,9mobile,F,61,Adamawa,Kano,939659,2020-10-06,3,694261
111274,MTN Nigeria,F,58,Imo,Enugu,219548,2021-07-10,0,271236
2370,9mobile,M,52,Taraba,Kano,435448,2020-01-12,4,844885
33136,Glo,F,64,Ondo,Lagos,552352,2020-06-14,1,490159
153780,MTN Nigeria,F,26,Sokoto,Lagos,953947,2022-02-08,4,501197
79709,9mobile,M,35,Anambra,Port Harcourt,273844,2021-02-02,0,230211
224259,9mobile,F,21,Adamawa,Kano,765742,2023-01-27,1,870331
197174,9mobile,F,74,Kano,Lagos,527511,2022-09-13,0,1056535
158827,Airtel Nigeria,M,68,Cross River,Lagos,216674,2022-03-05,0,891365
237869,MTN Nigeria,M,65,Kebbi,Port Harcourt,540696,2023-04-05,2,369943
113275,Glo,M,36,Oyo,Ibadan,265191,2021-07-20,4,708987
71454,9mobile,M,32,Taraba,Port Harcourt,582061,2020-12-23,3,1074614
97707,9mobile,M,26,Ondo,Lagos,998213,2021-05-04,4,1133158
215079,MTN Nigeria,F,47,Adamawa,Enugu,766163,2022-12-12,0,534735
96747,MTN Nigeria,M,27,Bauchi,Lagos,914414,2021-04-29,1,324954
79872,9mobile,M,39,Delta,Lagos,661273,2021-02-03,2,926471
208427,Airtel Nigeria,M,68,Benue,Kano,579601,2022-11-09,2,384747
28358,Airtel Nigeria,M,37,Ekiti,Lagos,258027,2020-05-21,3,795570
144127,Glo,F,26,Borno,Lagos,189755,2021-12-22,0,1080620
73084,Glo,F,36,Edo,Abuja,738244,2020-12-31,4,667100
147073,MTN Nigeria,M,56,Ekiti,Port Harcourt,799547,2022-01-06,0,1074933
71355,MTN Nigeria,M,57,Benue,Ibadan,101543,2020-12-23,0,214510
119,Glo,F,72,Ogun,Enugu,828452,2020-01-01,2,708048
126287,MTN Nigeria,M,71,Akwa Ibom,Port Harcourt,933143,2021-09-24,0,1145239
33332,9mobile,F,73,Akwa Ibom,Ibadan,984841,2020-06-15,2,1111607
100794,Glo,M,21,Taraba,Enugu,371415,2021-05-19,3,351064
68072,9mobile,M,60,Anambra,Ibadan,630173,2020-12-06,2,971727
190950,Airtel Nigeria,F,57,Benue,Abuja,528300,2022-08-13,4,991253
182146,Airtel Nigeria,M,38,Ogun,Enugu,670592,2022-06-30,2,757242
42934,MTN Nigeria,M,59,FCT Abuja,Kano,790640,2020-08-02,2,1098224
127045,Glo,M,62,Rivers,Abuja,428531,2021-09-27,2,346393
99063,Airtel Nigeria,M,33,Bauchi,Abuja,244319,2021-05-10,3,629151
133767,9mobile,F,55,Bauchi,Enugu,869666,2021-10-31,1,627264
17585,Airtel Nigeria,F,50,Adamawa,Port Harcourt,555724,2020-03-29,1,374562
142908,9mobile,M,60,Taraba,Kano,717415,2021-12-16,2,298957
35746,9mobile,M,31,Katsina,Abuja,694726,2020-06-27,3,772563
61274,9mobile,M,39,FCT Abuja,Abuja,768336,2020-11-02,4,353692
155230,MTN Nigeria,M,45,Ondo,Ibadan,540860,2022-02-15,3,920198
152252,9mobile,F,64,Enugu,Lagos,419356,2022-02-01,0,266411
68114,Glo,F,60,Kano,Port Harcourt,499033,2020-12-06,2,1098121
175557,9mobile,M,52,Kano,Abuja,217363,2022-05-28,4,98087
4702,MTN Nigeria,M,49,Ekiti,Abuja,990999,2020-01-24,2,1194071
220627,MTN Nigeria,M,69,Niger,Enugu,866438,2023-01-09,0,407298
8367,9mobile,M,71,Cross River,Ibadan,284534,2020-02-11,2,367858
31955,Airtel Nigeria,M,24,FCT Abuja,Enugu,615348,2020-06-08,1,705316
145451,Glo,M,36,Kaduna,Port Harcourt,206022,2021-12-28,4,849806
160388,Glo,F,25,Katsina,Port Harcourt,306592,2022-03-13,4,744334
116012,9mobile,F,44,Kwara,Port Harcourt,498246,2021-08-03,1,596139
151933,MTN Nigeria,M,27,Niger,Enugu,761466,2022-01-30,0,625420
169378,9mobile,M,56,Kebbi,Kano,274745,2022-04-27,2,1178285
14565,9mobile,M,35,Ondo,Kano,236203,2020-03-13,1,584067
24263,Airtel Nigeria,M,29,Benue,Kano,451070,2020-05-01,1,309323
12519,9mobile,F,51,FCT Abuja,Kano,992896,2020-03-03,4,457371
96171,9mobile,M,66,Sokoto,Ibadan,600586,2021-04-26,4,744282
108429,MTN Nigeria,F,24,Sokoto,Enugu,910951,2021-06-26,0,481990
228164,Airtel Nigeria,M,18,Niger,Kano,222222,2023-02-15,1,565980
240527,9mobile,F,34,Borno,Enugu,915005,2023-04-18,2,121938
36220,MTN Nigeria,M,63,Kwara,Kano,766414,2020-06-30,4,682817
59226,MTN Nigeria,M,36,Borno,Abuja,961890,2020-10-23,0,290081
44604,Airtel Nigeria,M,64,Adamawa,Kano,966964,2020-08-11,1,560249
137776,9mobile,M,26,Niger,Ibadan,326217,2021-11-20,2,376105
80719,9mobile,M,54,Imo,Abuja,126107,2021-02-08,4,115553
190735,Glo,F,70,Osun,Kano,951434,2022-08-12,3,927806
233931,Airtel Nigeria,M,37,Kebbi,Port Harcourt,703300,2023-03-16,2,1000060
120043,Airtel Nigeria,F,36,Katsina,Enugu,403001,2021-08-23,4,467470
91165,Glo,F,71,Rivers,Kano,387665,2021-04-01,2,653227
190533,9mobile,F,60,Bauchi,Port Harcourt,757896,2022-08-11,3,160000
26841,9mobile,M,27,Kaduna,Lagos,140088,2020-05-14,1,231968
111066,MTN Nigeria,F,52,Kwara,Ibadan,699049,2021-07-09,4,1118517
235653,9mobile,M,53,Kebbi,Port Harcourt,207431,2023-03-25,1,887022
83653,MTN Nigeria,M,74,Akwa Ibom,Abuja,246008,2021-02-22,4,1144429
63886,MTN Nigeria,M,18,Ogun,Kano,727728,2020-11-15,3,704558
97098,9mobile,M,72,Akwa Ibom,Abuja,304384,2021-04-30,1,572287
116336,MTN Nigeria,F,27,Rivers,Enugu,837776,2021-08-05,2,389323
71239,9mobile,F,42,Oyo,Port Harcourt,912548,2020-12-22,3,757785
114105,Glo,F,33,Akwa Ibom,Port Harcourt,660978,2021-07-25,0,271107
203312,9mobile,M,49,Adamawa,Port Harcourt,123417,2022-10-14,2,231701
23367,Glo,F,21,Edo,Abuja,901115,2020-04-26,3,299103
220364,9mobile,F,74,Imo,Kano,275747,2023-01-07,1,150978
229575,Glo,M,40,Taraba,Enugu,802123,2023-02-23,1,907126
44052,9mobile,M,55,Cross River,Ibadan,995535,2020-08-08,2,231676
116023,Airtel Nigeria,M,54,Plateau,Ibadan,884564,2021-08-03,1,1049030
13857,Airtel Nigeria,F,66,Delta,Kano,523943,2020-03-10,2,147462
84231,Airtel Nigeria,M,68,Ogun,Ibadan,478350,2021-02-25,3,921516
173731,9mobile,M,74,Taraba,Kano,577515,2022-05-19,4,1093433
8228,MTN Nigeria,F,28,Kaduna,Abuja,706038,2020-02-11,2,127953
155046,9mobile,M,30,Ekiti,Abuja,290673,2022-02-15,3,404377
103522,Airtel Nigeria,M,32,Ekiti,Lagos,879671,2021-06-02,3,804222
87317,Airtel Nigeria,F,36,Kebbi,Ibadan,262337,2021-03-13,3,1160456
234079,Glo,M,32,Cross River,Kano,783128,2023-03-17,0,851279
93602,9mobile,F,24,Sokoto,Port Harcourt,721418,2021-04-13,2,1185023
9242,MTN Nigeria,M,62,Borno,Ibadan,634684,2020-02-16,2,626342
51962,9mobile,M,51,Benue,Enugu,210012,2020-09-17,2,890099
38070,Glo,M,57,Cross River,Abuja,656839,2020-07-09,0,393003
55109,9mobile,F,24,Kwara,Kano,569834,2020-10-02,0,431477
217320,Airtel Nigeria,F,65,Cross River,Enugu,976039,2022-12-23,0,421378
206036,9mobile,F,64,Lagos,Port Harcourt,387828,2022-10-28,2,817363
196958,Glo,M,48,Lagos,Lagos,269616,2022-09-12,1,1107927
115649,MTN Nigeria,F,67,Ogun,Ibadan,200298,2021-08-01,0,183196
202313,MTN Nigeria,M,53,Niger,Kano,450296,2022-10-09,3,901197
32820,Glo,M,43,Oyo,Abuja,485193,2020-06-13,3,315993
55406,Glo,M,65,FCT Abuja,Lagos,729987,2020-10-04,0,1037509
216436,9mobile,F,24,Imo,Enugu,438197,2022-12-19,2,202559
225494,Airtel Nigeria,M,21,Anambra,Abuja,565099,2023-02-02,4,308091
230774,9mobile,M,22,Ondo,Abuja,601804,2023-03-01,2,1135002
53608,Glo,F,24,Adamawa,Kano,261941,2020-09-25,4,242490
48745,Glo,F,26,Oyo,Lagos,422159,2020-08-31,4,423610
134533,9mobile,M,33,Ondo,Enugu,829783,2021-11-04,3,86738
205976,Glo,M,27,Edo,Kano,750096,2022-10-27,3,1191856
96481,Airtel Nigeria,M,61,Adamawa,Kano,755138,2021-04-27,4,573442
191478,MTN Nigeria,M,54,Adamawa,Port Harcourt,193783,2022-08-16,1,551141
235916,Airtel Nigeria,M,24,Kebbi,Kano,807981,2023-03-26,2,1071314
162260,MTN Nigeria,M,73,Enugu,Port Harcourt,702570,2022-03-23,4,440620
132363,Glo,F,31,Benue,Lagos,455765,2021-10-24,3,241352
8769,Glo,M,25,Ekiti,Kano,712119,2020-02-13,0,949228
81942,Airtel Nigeria,F,61,Edo,Kano,999451,2021-02-14,2,912348
126118,9mobile,M,65,Lagos,Ibadan,678045,2021-09-23,0,1072908
98668,Airtel Nigeria,F,57,Delta,Kano,280938,2021-05-08,0,901395
85591,Glo,M,74,Rivers,Abuja,768410,2021-03-04,4,434631
237977,MTN Nigeria,F,31,Benue,Port Harcourt,922028,2023-04-06,3,361395
187647,Glo,M,55,Anambra,Ibadan,525864,2022-07-28,1,711934
14416,Glo,M,59,Adamawa,Lagos,732404,2020-03-13,4,314950
231487,Glo,M,43,Ogun,Abuja,625680,2023-03-04,4,181671
62941,9mobile,M,65,Oyo,Ibadan,775598,2020-11-11,1,996087
133855,Glo,M,21,Anambra,Abuja,865889,2021-10-31,0,457854
196626,Airtel Nigeria,M,49,Akwa Ibom,Ibadan,161840,2022-09-11,2,1134769
27682,MTN Nigeria,F,25,Imo,Ibadan,369403,2020-05-18,2,450978
11699,9mobile,F,38,Imo,Kano,570548,2020-02-28,0,425161
94817,Glo,F,66,Ondo,Ibadan,493588,2021-04-19,4,356234
94009,9mobile,F,40,Ondo,Abuja,201501,2021-04-15,4,830366
222671,Glo,M,45,Plateau,Ibadan,675468,2023-01-19,2,948849
20386,9mobile,M,68,Enugu,Abuja,271693,2020-04-12,4,509056
111963,9mobile,M,28,Cross River,Kano,761938,2021-07-14,3,296863
153086,9mobile,M,52,Anambra,Abuja,408880,2022-02-05,0,1075243
106885,Airtel Nigeria,F,20,Osun,Lagos,292933,2021-06-18,0,1090883
194721,MTN Nigeria,M,30,Niger,Ibadan,329367,2022-09-01,2,427884
51325,MTN Nigeria,M,25,Kebbi,Ibadan,638243,2020-09-13,2,463110
16287,Airtel Nigeria,M,35,Kwara,Abuja,292598,2020-03-22,2,782688
17600,MTN Nigeria,F,66,Delta,Enugu,546929,2020-03-29,1,264489
137609,MTN Nigeria,M,62,Cross River,Enugu,661237,2021-11-19,2,227109
167197,MTN Nigeria,M,39,Kano,Enugu,729561,2022-04-16,0,670366
149665,MTN Nigeria,F,42,Enugu,Port Harcourt,146573,2022-01-19,4,1154631
242974,MTN Nigeria,F,47,FCT Abuja,Kano,436334,2023-05-01,4,776130
103619,9mobile,F,58,Oyo,Kano,307901,2021-06-02,0,218785
215804,MTN Nigeria,M,70,Osun,Ibadan,675478,2022-12-16,2,726695
238915,MTN Nigeria,F,32,Plateau,Kano,558236,2023-04-10,0,1062878
131529,9mobile,F,19,Ekiti,Port Harcourt,805577,2021-10-20,3,235519
51830,Glo,F,67,Benue,Enugu,369877,2020-09-16,2,588496
38769,MTN Nigeria,F,28,Katsina,Enugu,129412,2020-07-13,0,87755
13319,Glo,M,51,Bauchi,Abuja,554307,2020-03-07,0,976105
61391,MTN Nigeria,M,23,Oyo,Kano,881540,2020-11-03,0,236846
200723,MTN Nigeria,M,49,Edo,Port Harcourt,235674,2022-10-01,0,942447
28589,Glo,F,56,Adamawa,Kano,676278,2020-05-23,2,1068504
59318,MTN Nigeria,F,27,Imo,Enugu,918585,2020-10-23,3,1170659
130740,9mobile,F,48,Borno,Enugu,212148,2021-10-16,1,144653
20249,Glo,F,20,Ogun,Lagos,523734,2020-04-11,0,479810
19029,Airtel Nigeria,M,23,Imo,Abuja,635633,2020-04-05,2,1168832
90964,MTN Nigeria,F,68,Oyo,Enugu,757239,2021-03-31,2,755174
66330,Airtel Nigeria,M,29,Bauchi,Port Harcourt,693281,2020-11-27,1,575329
137863,9mobile,F,61,Edo,Abuja,402455,2021-11-21,4,519482
94120,9mobile,M,29,Ondo,Ibadan,330870,2021-04-16,4,1165239
193417,Glo,F,22,Oyo,Kano,772685,2022-08-26,0,516441
44304,Glo,M,42,Osun,Kano,858364,2020-08-09,2,1107393
203709,MTN Nigeria,F,72,Oyo,Enugu,562456,2022-10-16,4,627152
231677,9mobile,M,73,Lagos,Kano,452936,2023-03-05,0,205308
79362,9mobile,M,58,Sokoto,Abuja,599528,2021-02-01,3,268858
163017,9mobile,F,66,Benue,Abuja,357464,2022-03-26,0,593787
187101,9mobile,M,32,Delta,Lagos,533678,2022-07-25,3,796492
218441,9mobile,F,42,Kwara,Port Harcourt,683955,2022-12-29,0,569685
138846,9mobile,M,31,Ondo,Port Harcourt,967346,2021-11-25,3,80922
73996,Airtel Nigeria,F,47,Niger,Enugu,754847,2021-01-05,3,264093
37921,9mobile,M,28,Taraba,Enugu,483399,2020-07-08,4,110874
224227,Glo,F,44,Taraba,Ibadan,509012,2023-01-27,1,1134795
230569,9mobile,M,68,Bauchi,Abuja,186257,2023-02-28,2,483670
202616,Airtel Nigeria,M,64,Kwara,Kano,802188,2022-10-11,4,1123507
20367,Airtel Nigeria,F,41,Ondo,Abuja,851209,2020-04-11,4,358052
17531,9mobile,F,25,Sokoto,Lagos,993153,2020-03-28,4,999758
175114,MTN Nigeria,M,43,Imo,Lagos,762977,2022-05-26,1,366876
80776,Glo,F,67,Ondo,Port Harcourt,300503,2021-02-08,1,849452
66796,9mobile,F,67,Plateau,Lagos,114898,2020-11-30,1,259310
28103,9mobile,M,47,Ondo,Abuja,729779,2020-05-20,4,1018560
179834,9mobile,M,32,Anambra,Abuja,536269,2022-06-19,3,736673
238599,Glo,M,39,Akwa Ibom,Kano,227407,2023-04-09,4,743007
164976,MTN Nigeria,M,58,Kwara,Ibadan,939620,2022-04-05,4,785644
106194,9mobile,F,47,Kaduna,Kano,990828,2021-06-15,1,434028
44046,Glo,M,21,Oyo,Kano,361005,2020-08-08,0,1171227
28415,9mobile,M,43,Ondo,Port Harcourt,143054,2020-05-22,4,810934
143058,9mobile,F,37,Enugu,Kano,152928,2021-12-17,3,400413
184273,9mobile,F,56,Kebbi,Enugu,351715,2022-07-11,2,717707
144829,Glo,M,43,Cross River,Kano,808393,2021-12-25,0,918018
32516,MTN Nigeria,M,43,Rivers,Ibadan,711942,2020-06-11,0,1180654
121344,9mobile,F,71,Niger,Enugu,564426,2021-08-30,1,418147
126713,Airtel Nigeria,F,24,Akwa Ibom,Port Harcourt,371736,2021-09-26,0,788323
11629,Glo,F,27,Akwa Ibom,Lagos,385556,2020-02-28,4,920491
19577,Glo,M,66,Cross River,Abuja,365845,2020-04-07,3,323352
179018,MTN Nigeria,M,44,Imo,Port Harcourt,741723,2022-06-14,2,465807
108300,9mobile,F,43,Borno,Enugu,569888,2021-06-26,1,192959
127270,Glo,F,59,Kwara,Ibadan,489999,2021-09-28,4,1012020
192747,9mobile,F,70,Bauchi,Enugu,839392,2022-08-22,1,484773
197584,9mobile,M,51,Ekiti,Abuja,154729,2022-09-15,2,463179
79863,9mobile,M,60,Edo,Lagos,745134,2021-02-03,2,1090357
13360,Airtel Nigeria,M,25,FCT Abuja,Port Harcourt,691462,2020-03-07,3,96355
147335,Glo,F,73,Kwara,Port Harcourt,332702,2022-01-07,2,596794
164108,9mobile,F,43,Imo,Lagos,734463,2022-04-01,4,929547
139790,MTN Nigeria,M,29,Rivers,Port Harcourt,370062,2021-11-30,2,582610
159996,9mobile,M,55,Ondo,Abuja,629055,2022-03-11,2,876191
170544,MTN Nigeria,M,68,Kano,Enugu,333327,2022-05-03,2,553347
165421,Glo,M,27,Sokoto,Ibadan,417756,2022-04-07,1,324532
236651,MTN Nigeria,M,55,Plateau,Ibadan,104048,2023-03-30,4,181559
234709,Glo,M,63,Kebbi,Abuja,553781,2023-03-20,1,293011
39389,MTN Nigeria,M,43,Edo,Port Harcourt,213123,2020-07-16,1,1034795
129211,MTN Nigeria,M,62,Rivers,Kano,747337,2021-10-08,2,437880
207051,MTN Nigeria,M,71,FCT Abuja,Enugu,143510,2022-11-02,1,360775
55523,Airtel Nigeria,M,39,Rivers,Enugu,887642,2020-10-04,4,187772
137969,Airtel Nigeria,M,22,Niger,Ibadan,545940,2021-11-21,3,322533
229428,9mobile,F,60,Ekiti,Enugu,956631,2023-02-22,4,565015
228907,Glo,F,53,Anambra,Lagos,788271,2023-02-19,2,347479
159086,9mobile,F,60,Kaduna,Port Harcourt,931610,2022-03-07,0,566204
144870,9mobile,M,50,Oyo,Lagos,500900,2021-12-26,1,819482
204055,Glo,F,49,Bauchi,Kano,752168,2022-10-18,3,1117070
166224,9mobile,M,65,Rivers,Kano,630672,2022-04-11,4,1069047
208297,Glo,M,25,Kaduna,Enugu,456606,2022-11-08,0,451193
169162,Airtel Nigeria,M,48,Delta,Kano,484655,2022-04-26,4,997914
234098,9mobile,M,56,Rivers,Kano,721101,2023-03-17,3,733778
11753,Glo,F,38,Kaduna,Lagos,188768,2020-02-28,3,385282
107090,MTN Nigeria,M,31,Delta,Enugu,262388,2021-06-19,1,133235
231880,Glo,F,34,Lagos,Ibadan,534948,2023-03-06,2,236467
222633,MTN Nigeria,M,42,Rivers,Ibadan,429950,2023-01-19,2,295208
6692,MTN Nigeria,M,36,Bauchi,Lagos,662199,2020-02-03,0,551460
61831,MTN Nigeria,F,73,Lagos,Ibadan,238674,2020-11-05,4,112227
221136,9mobile,M,50,Bauchi,Enugu,117259,2023-01-11,2,488642
43625,Airtel Nigeria,F,68,Ekiti,Abuja,115324,2020-08-06,4,653916
97382,Glo,F,54,Lagos,Port Harcourt,494055,2021-05-02,3,332055
71251,Airtel Nigeria,F,18,Cross River,Kano,244286,2020-12-22,2,372330
117697,Glo,F,66,Kano,Lagos,471372,2021-08-12,4,461275
241707,MTN Nigeria,F,65,Imo,Abuja,747816,2023-04-24,4,208263
204080,Glo,M,45,Delta,Port Harcourt,730552,2022-10-18,1,1023498
212077,9mobile,M,28,Benue,Port Harcourt,805772,2022-11-27,4,597862
20536,Airtel Nigeria,M,30,Delta,Enugu,691935,2020-04-12,0,1066643
113694,9mobile,M,62,Enugu,Port Harcourt,410017,2021-07-23,3,1041835
236681,9mobile,M,35,Plateau,Port Harcourt,881062,2023-03-30,4,619879
139405,Glo,F,40,Sokoto,Lagos,464628,2021-11-28,4,481456
240029,MTN Nigeria,F,67,Osun,Abuja,447862,2023-04-16,2,220422
122512,MTN Nigeria,M,53,Delta,Abuja,701625,2021-09-05,2,300310
166012,Glo,F,37,Delta,Ibadan,779912,2022-04-10,1,1026566
